0	-2765
1	4822
2	9234
3	-4180
4	3211
5	3519
6	-1591
7	7834
8	5723
9	-8231
10	-7601
11	-1361
12	-4299
13	-1614
14	-4683
15	-7449
16	1891
17	3031
18	-9318
19	-8227
20	-207
21	-8229
22	-4527
23	6719
24	9064
25	2632
26	-6867
27	-6479
28	-2309
29	2449
30	2059
31	-1905
32	-4370
33	-2633
34	-1829
35	1722
36	4507
37	-5561
38	-3420
39	2869
40	7564
41	11148
42	-1399
43	-1627
44	8461
45	8160
46	2721
47	1498
48	984
49	-4218
50	-2296
51	-3584
52	-5818
53	164
54	-398
55	-5860
56	-8727
57	-3152
58	519
59	-1203
60	3141
61	4019
62	-2975
63	-4588
64	4543
65	275
66	-9498
67	-5299
68	-399
69	1175
70	-7964
71	-6537
72	2610
73	-81
74	7312
75	7312
76	-2102
77	-2610
78	-3744
79	-360
80	-3442
81	-8885
82	-97
83	-1492
84	-2462
85	7592
86	4850
87	-1011
88	3079
89	5789
90	5054
91	5513
92	-3530
93	-6416
94	1270
95	-3663
96	-5083
97	1915
98	1655
99	-707
100	-3040
101	-5931
102	-44
103	2886
104	-3992
105	-1167
106	2637
107	403
108	-1289
109	-4267
110	-2943
111	-602
112	-259
113	-4615
114	-7081
115	-1014
116	-4429
117	-1642
118	4519
119	-3614
120	-202
121	-1147
122	-6009
123	-2041
124	-4804
125	-2714
126	2560
127	971
128	-755
129	6678
130	5791
131	4
132	2424
133	-74
134	7440
135	5865
136	-5419
137	-1039
138	-2267
139	4355
140	747
141	-10314
142	4935
143	5492
144	1600
145	3905
146	5047
147	7514
148	-4677
149	-2923
150	435
151	-12311
152	-3866
153	8034
154	4289
155	3371
156	-6431
157	-10151
158	2401
159	812
160	1814
161	7348
162	120
163	-5970
164	-2432
165	8125
166	9513
167	3700
168	-1001
169	-1877
170	2625
171	3050
172	-1898
173	-6438
174	-4024
175	-749
176	-2363
177	-6003
178	-9921
179	-3075
180	4876
181	3271
182	7985
183	6468
184	-2930
185	680
186	558
187	-6390
188	437
189	3158
190	-1340
191	2644
192	-4192
193	-8812
194	4324
195	4710
196	-7178
197	-2021
198	3539
199	-6511
200	-4069
201	7219
202	8305
203	981
204	-7033
205	-6686
206	-56
207	1233
208	-2598
209	-2905
210	1627
211	5692
212	-3153
213	-764
214	7200
215	-5046
216	-4435
217	4343
218	4980
219	1854
220	1841
221	3556
222	5367
223	7261
224	-488
225	4841
226	6776
227	-4343
228	-6149
229	-5535
230	-5559
231	-5749
232	-1852
233	338
234	-151
235	-3656
236	-3690
237	4907
238	1489
239	-6115
240	-1229
241	3743
242	646
243	2452
244	4150
245	443
246	5313
247	-326
248	-6675
249	4878
250	2219
251	5767
252	15283
253	988
254	-390
255	217
256	-7363
257	-500
258	13
259	2599
260	8803
261	897
262	-1838
263	-3353
264	-8593
265	-892
266	-2476
267	-6039
268	2539
269	-3343
270	-817
271	6672
272	-3885
273	-3562
274	552
275	-962
276	833
277	-4183
278	-3948
279	5033
280	3356
281	-3561
282	-1469
283	1402
284	1505
285	4012
286	202
287	-3310
288	-2742
289	-4308
290	202
291	6838
292	5736
293	-3259
294	-4951
295	5348
296	5321
297	2829
298	9460
299	-914
300	-13466
301	1587
302	4878
303	-5653
304	3937
305	5013
306	-1162
307	-942
308	-11782
309	-5117
310	15304
311	4224
312	-8464
313	-3227
314	-329
315	2211
316	-5755
317	-7128
318	3602
319	2687
320	-1672
321	651
322	4988
323	-821
324	2646
325	10653
326	-1288
327	-1716
328	6459
329	-522
330	2435
331	5347
332	-3834
333	4204
334	3641
335	-3581
336	3011
337	1156
338	209
339	-4107
340	2
341	8757
342	2154
343	755
344	-12
345	6702
346	5507
347	-4354
348	-417
349	-941
350	8209
351	8023
352	-6088
353	-4108
354	-8958
355	-6894
356	-131
357	-4431
358	1536
359	-2985
360	-11274
361	-1807
362	1416
363	-5541
364	-7752
365	-2316
366	2957
367	-1054
368	-6062
369	-4088
370	-11215
371	-8041
372	11143
373	4273
374	-8208
375	2950
376	5475
377	-5703
378	-1053
379	5513
380	922
381	-3084
382	-582
383	8834
384	6590
385	-5468
386	-5377
387	-2474
388	-5350
389	-1656
390	1934
391	-1256
392	1191
393	4946
394	3404
395	1031
396	-1483
397	1113
398	2584
399	857
400	1724
401	1834
402	2083
403	-1837
404	-6438
405	-1900
406	5624
407	449
408	-3065
409	2579
410	-5453
411	-4301
412	6601
413	3507
414	-799
415	-2651
416	2489
417	-81
418	-3505
419	8431
420	2188
421	-6086
422	2329
423	3318
424	594
425	1391
426	128
427	-7188
428	-6180
429	-2296
430	-4968
431	-4719
432	-8756
433	1772
434	16236
435	8239
436	-3146
437	-4379
438	6803
439	8907
440	-1802
441	-3759
442	3144
443	4845
444	1411
445	1096
446	-4395
447	-2336
448	-1800
449	-8952
450	4154
451	8570
452	3859
453	5773
454	-4191
455	-5281
456	1689
457	-2527
458	-3738
459	4644
460	6712
461	1389
462	1903
463	2237
464	-849
465	-265
466	-1099
467	-961
468	-2605
469	-5319
470	-4620
471	-8407
472	723
473	4447
474	-6665
475	2584
476	3275
477	-2525
478	10628
479	4600
480	-12637
481	-6413
482	2359
483	-3125
484	-3912
485	-3923
486	-5115
487	-4393
488	-9698
489	-7888
490	-6776
491	-6143
492	-1854
493	-10454
494	-14044
495	-5817
496	-1739
497	3970
498	3261
499	3702
500	12666
501	-1363
502	-7386
503	4977
504	-3228
505	-7969
506	-4016
507	-1020
508	4494
509	-1251
510	-7180
511	-4044
512	282
513	6680
514	3481
515	-1744
516	8278
517	1440
518	-9255
519	2135
520	3513
521	1958
522	4412
523	4042
524	-2141
525	-10791
526	-3564
527	-3170
528	-4072
529	4354
530	248
531	-4055
