0	3011868
1	3142032
2	5044897
3	1793387
4	4604021
5	3957325
6	1011470
7	4799263
8	1571511
9	1124421
10	8208699
11	7139014
12	3018700
13	1963102
14	7260836
15	798411
16	5851351
17	4473873
18	3712513
19	7926719
20	3648694
21	7789739
22	3642316
23	4015441
24	3474075
25	4119880
26	4304250
27	3161583
28	882024
29	2866064
30	4943109
31	1908144
32	5081733
33	5622203
34	6503829
35	5633238
36	318266
37	4876943
38	4467079
39	3487702
40	10311336
41	2383936
42	4028952
43	10003035
44	3608510
45	3060608
46	4050582
47	5183977
48	4179558
49	5165118
50	2484493
51	2369567
52	3268862
53	6595725
54	5042175
55	5075260
56	6717914
57	5413946
58	7962199
59	2148339
60	2755473
61	6007188
62	2532581
63	3750389
64	1914690
65	3657528
66	1859032
67	2642718
68	5683905
69	3557291
70	9134219
71	3466085
72	6884983
73	827982
74	3892045
75	3552930
76	3426168
77	5311281
78	2187603
79	5246922
80	5660282
81	6546979
82	1796907
83	1806609
84	3352342
85	3046867
86	3759314
87	1413791
88	2291582
89	2157331
90	3699376
91	3145778
92	6471178
93	2674700
94	982437
95	5941870
96	2856348
97	3195332
98	332941
99	3887209
100	5971700
101	5876101
102	2611469
103	3810492
104	5140014
105	8196588
106	4064903
107	2476081
108	3522925
109	1640355
110	1650248
111	3166129
112	4732473
113	6059845
114	2181461
115	7387211
116	3830330
117	2028467
118	3735099
119	1615158
120	6163167
121	6295346
122	3660575
123	6093554
124	4263527
125	6310908
126	6295994
127	4123944
128	4331165
129	6326505
130	8984554
131	4026341
132	173164
133	5067862
134	6977761
135	4484149
136	2274370
137	3669562
138	5371942
139	9984943
140	4349643
141	5661526
142	1563984
143	7719375
144	3739526
145	1672012
146	846900
147	6548365
148	3859544
149	10785430
150	6972961
151	6945424
152	2618752
153	365271
154	1835547
155	1789791
156	5977617
157	4699043
158	5212321
159	7362063
160	1015018
161	5552410
162	2581530
163	4638662
164	4228627
165	10792621
166	5957282
167	7811129
168	2477925
169	8714631
170	3180485
171	5820352
172	2434590
173	5315206
174	3640092
175	3459008
176	3656866
177	2953292
178	606125
179	8339183
180	5845677
181	5060489
182	7500880
183	1813416
184	5866356
185	5726404
186	9158109
187	3689342
188	6811657
189	3373933
190	2740109
191	5467158
192	1817489
193	4403591
194	1801636
195	3823390
196	8369374
197	3708685
198	2755272
199	3063828
200	4309229
201	4426788
202	5057550
203	6685064
204	3835322
205	3110686
206	7384737
207	5485834
208	4680529
209	3201298
210	3741072
211	3307839
212	1550323
213	4078164
214	3504544
215	6447414
216	2255002
217	4764766
218	2184254
219	470696
220	5735021
221	2306261
222	6060798
223	3149669
224	3976342
225	10189037
226	10199469
227	4019875
228	7236260
229	8829681
230	2409230
231	6991057
232	3499169
233	6086520
234	6715050
235	5714127
236	1551059
237	4447638
238	4432689
239	4255788
240	6301975
241	2827698
242	2980202
243	3910968
244	99542
245	4106685
246	3022322
247	2125711
248	2538983
249	4259183
250	6795978
251	6671957
252	4316213
253	8311469
254	3108725
255	818827
256	2589453
257	6765638
258	3766018
259	2542232
260	5460536
261	7887268
262	7739945
263	3922073
264	5626362
265	2933368
266	2179956
267	5915955
268	3024428
269	1607580
270	3483479
271	3157299
272	3199165
273	6303624
274	4427624
275	3509882
276	3600639
277	2139265
278	6931236
279	4910710
280	2877749
281	7659062
282	8168734
283	720081
284	2876806
285	3160777
286	6686744
287	5254768
288	7161769
289	9052965
290	3149930
291	1711736
292	7107913
293	3295229
294	1582235
295	6976198
296	9751330
297	4754997
298	10870559
299	1579213
300	5951813
301	5842639
302	2577156
303	3702087
304	13395557
305	6911032
306	2598144
307	5675285
308	2742508
309	3695782
310	3337820
311	2008916
312	6296362
313	9762951
314	7483120
315	6309060
316	4269678
317	6072077
318	7285261
319	3152012
320	5410563
321	1503343
322	2362037
323	2267560
324	5076655
325	8241320
326	8213748
327	6044605
328	2680121
329	4751495
330	3077841
331	3131957
332	4921930
333	3860837
334	1755791
335	2130809
336	4313568
337	3376653
338	3760975
339	1212034
340	3521766
341	3702130
342	6053389
343	8376602
344	4785376
345	3800982
346	4918587
347	4682899
348	2049665
349	5948573
350	4639567
351	4556349
352	5255278
353	3301497
354	4312888
355	2162471
356	737212
357	4745469
358	4754980
359	7441211
360	3520941
361	3137768
362	9355145
363	3659256
364	4833294
365	5604985
366	4746059
367	2186005
368	2947386
369	658032
370	1500797
371	2651511
372	3698502
373	7814122
374	2435975
375	5743712
376	5947666
377	5633353
378	9303147
379	5210318
380	5287590
381	2765705
382	5239822
383	3407107
384	3977386
385	2874475
386	2408004
387	3521754
388	2751456
389	929781
390	5617069
391	4954381
392	2919332
393	8281202
394	8428784
395	1630647
396	5138589
397	3599250
398	2170523
399	1938287
400	10547415
401	10530850
402	7191483
403	2492169
404	2430720
405	3157537
406	1080894
407	5919013
408	4512146
409	2872077
410	6240695
411	2923021
412	1394271
413	2408138
414	4145090
415	5637756
416	5003052
417	2799723
418	3482518
419	4684494
420	4518231
421	694380
422	10038230
423	5595606
424	2473298
425	6729642
426	6677717
427	5352587
428	1366026
429	3210917
430	1498757
431	5217939
432	4182552
433	3063472
434	5564459
435	4587200
436	5333898
437	9969852
438	6023952
439	1088632
440	10347876
441	10285400
442	9712766
443	6482322
444	1610815
445	3977377
446	1870622
447	4235150
448	1702632
449	5227517
450	1588261
451	1713950
452	7290184
453	3408259
454	4239627
455	8678051
456	6400746
457	4896902
458	1035733
459	8846328
460	5208785
461	2389865
462	3988726
463	5926904
464	5796426
465	2239765
466	6882738
467	3452026
468	4116199
469	1307983
470	6244213
471	4704423
472	5694718
473	7569302
474	5895383
475	8159690
476	8003796
477	2410509
478	325553
479	7422700
480	4539703
481	3446682
482	5767817
483	2748579
484	2925830
485	4758750
486	6743735
487	6692617
488	3058970
489	6374717
490	8171811
491	5055952
492	7898778
493	6050351
494	3425996
495	2227871
496	8824048
497	1863591
