0	25245651
1	25229816
2	25256711
3	25225454
4	25243236
5	25276811
6	25185908
7	25227676
8	25232589
9	25246399
10	25227862
11	25136853
12	25188087
13	25143549
14	25199240
15	25200385
16	25216832
17	25219556
18	25160965
19	25199343
20	25190379
21	25197041
22	25174838
23	25096644
24	25240391
25	25229816
26	25256711
27	25225454
28	25243236
29	25276811
30	25185908
31	25227676
32	25232589
33	25246399
34	25227862
35	25136853
36	25188087
37	25143549
38	25199240
39	25200385
40	25216832
41	25219556
42	25160965
43	25199343
44	25190379
45	25197041
46	25174838
47	25096644
48	25240391
49	25229816
50	25256711
51	25225454
52	25243236
53	25276811
54	25185908
55	25227676
56	25232589
57	25246399
58	25227862
59	25136853
60	25188087
61	25143549
62	25199240
63	25200385
64	25216832
65	25219556
66	25160965
67	25199343
68	25190379
69	25197041
70	25174838
71	25096644
72	25240391
73	25229816
74	25256711
75	25225454
76	25243236
77	25276811
78	25185908
79	25227676
80	25232589
81	25246399
82	25227862
83	25136853
84	25188087
85	25143549
86	25199240
87	25200385
88	25216832
89	25219556
90	25160965
91	25199343
92	25190379
93	25197041
94	25174838
95	25096644
96	25240391
97	25229816
98	25256711
99	25225454
100	25243236
101	25276811
102	25185908
103	25227676
104	25232589
105	25246399
106	25227862
107	25136853
108	25188087
109	25143549
110	25199240
111	25200385
112	25216832
113	25219556
114	25160965
115	25199343
116	25190379
117	25197041
118	25174838
119	25096644
120	25240391
121	25229816
122	25256711
123	25225454
124	25243236
125	25276811
126	25185908
127	25227676
128	25232589
129	25246399
130	25227862
131	25136853
132	25188087
133	25143549
134	25199240
135	25200385
136	25216832
137	25219556
138	25160965
139	25199343
140	25190379
141	25197041
142	25174838
143	25096644
144	25240391
145	25229816
146	25256711
147	25225454
148	25243236
149	25276811
150	25185908
151	25227676
152	25232589
153	25246399
154	25227862
155	25136853
156	25188087
157	25143549
158	25199240
159	25200385
160	25216832
161	25219556
162	25160965
163	25199343
164	25190379
165	25197041
166	25174838
167	25096644
168	25240391
169	25229816
170	25256711
171	25225454
172	25243236
173	25276811
174	25185908
175	25227676
176	25232589
177	25246399
178	25227862
179	25136853
180	25188087
181	25143549
182	25199240
183	25200385
184	25216832
185	25219556
186	25160965
187	25199343
188	25190379
189	25197041
190	25174838
